ac_year,state_code,state_name,district_code,district_name,block_code,block_name,sch_category_id,category_name,sch_mgmt_id,sch_mgmt_name,loc_name,caste_id,pre_primary_boys,pre_primary_girls,class_1_boys,class_2_boys,class_3_boys,class_4_boys,class_5_boys,class_6_boys,class_7_boys,class_8_boys,class_9_boys,class_10_boys,class_11_boys,class_12_boys,class_1_girls,class_2_girls,class_3_girls,class_4_girls,class_5_girls,class_6_girls,class_7_girls,class_8_girls,class_9_girls,class_10_girls,class_11_girls,class_12_girls,caste_name
2017-18,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,3,HSS (I-XII),1,Department of Education,Rural,1,23,0,19,21,22,24,28,33,36,42,31,3,2,5,0,0,0,0,16,22,23,18,49,35,18,21,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192214,ALIPURDUAR MUNICIPALITY,3,HSS (I-XII),1,Department of Education,Urban,1,0,0,0,0,0,0,237,226,221,281,255,238,233,284,0,0,0,0,141,40,198,211,221,207,218,192,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,3,HSS (I-XII),5,Private Unaided (Recognized),Rural,1,27,14,17,14,7,8,9,8,10,8,20,19,8,11,12,4,6,4,3,6,4,6,6,12,3,7,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,3,HSS (I-XII),5,Private Unaided (Recognized),Rural,1,30,25,45,20,21,30,20,21,20,19,30,29,40,45,33,18,20,25,19,22,21,20,35,20,40,30,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,3,HSS (I-XII),5,Private Unaided (Recognized),Rural,1,236,204,114,101,116,125,130,122,96,118,95,85,67,71,91,104,79,91,86,94,89,87,112,67,72,76,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192208,MADARIHAT,3,HSS (I-XII),5,Private Unaided (Recognized),Rural,1,75,80,35,43,37,45,48,43,62,85,79,51,63,52,28,24,28,29,22,37,41,53,41,63,43,42,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,3,HSS (I-XII),92,Kendriya Vidyalaya / Central School,Rural,1,0,0,19,21,20,26,29,0,0,0,0,0,0,0,13,15,20,25,22,0,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,3,HSS (I-XII),92,Kendriya Vidyalaya / Central School,Rural,1,40,42,42,39,40,48,43,40,64,68,50,35,38,36,34,35,36,43,32,37,46,47,51,37,26,16,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,5,HSS (VI-XII),1,Department of Education,Rural,1,0,0,0,0,0,0,88,131,122,142,202,133,102,150,0,0,0,0,63,80,88,86,114,111,123,147,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192202,ALIPURDUAR-II,5,HSS (VI-XII),1,Department of Education,Rural,1,0,0,0,0,0,0,193,113,98,101,123,134,137,116,0,0,0,0,120,83,121,109,133,156,115,124,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,5,HSS (VI-XII),1,Department of Education,Rural,1,0,0,0,0,0,0,173,217,288,231,355,180,226,225,0,0,0,0,75,106,103,94,167,119,134,146,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,5,HSS (VI-XII),1,Department of Education,Rural,1,0,0,0,0,0,0,91,229,151,144,197,210,119,107,0,0,0,0,77,80,98,117,138,182,163,159,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192207,KUMARGRAM,5,HSS (VI-XII),1,Department of Education,Rural,1,0,0,0,0,0,0,175,222,252,255,284,190,168,174,0,0,0,0,173,195,176,202,363,318,282,298,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192208,MADARIHAT,5,HSS (VI-XII),1,Department of Education,Rural,1,0,0,0,0,0,0,120,160,179,177,184,179,179,193,0,0,0,0,81,146,155,185,264,262,224,229,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,5,HSS (VI-XII),1,Department of Education,Urban,1,0,0,0,0,0,0,17,28,23,25,39,18,23,27,0,0,0,0,122,125,190,173,280,184,91,130,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192214,ALIPURDUAR MUNICIPALITY,5,HSS (VI-XII),1,Department of Education,Urban,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,107,112,131,148,135,130,131,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,5,HSS (VI-XII),92,Kendriya Vidyalaya / Central School,Rural,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,14,20,29,43,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192207,KUMARGRAM,5,HSS (VI-XII),93,Jawahar Navodaya Vidyalaya ,Rural,1,0,0,0,0,0,0,0,4,11,8,7,2,10,9,0,0,0,0,0,2,6,7,10,2,6,7,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,5,HSS (VI-XII),97,Madarsa recognized (by Wakf board/Madarsa Board) ,Rural,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192208,MADARIHAT,5,HSS (VI-XII),97,Madarsa recognized (by Wakf board/Madarsa Board) ,Rural,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,1,PS (I-V),1,Department of Education,Rural,1,177,187,228,232,218,233,12,0,0,0,0,0,0,0,217,249,235,210,4,0,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192202,ALIPURDUAR-II,1,PS (I-V),1,Department of Education,Rural,1,276,265,310,357,333,330,7,0,0,0,0,0,0,0,375,349,333,329,13,0,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,1,PS (I-V),1,Department of Education,Rural,1,270,302,375,341,395,364,0,0,0,0,0,0,0,0,328,396,386,354,0,0,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,1,PS (I-V),1,Department of Education,Rural,1,144,164,233,255,251,276,0,0,0,0,0,0,0,0,192,263,267,290,3,0,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192207,KUMARGRAM,1,PS (I-V),1,Department of Education,Rural,1,186,167,251,253,251,264,11,0,0,0,0,0,0,0,257,235,259,269,5,0,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192208,MADARIHAT,1,PS (I-V),1,Department of Education,Rural,1,171,163,242,231,276,241,8,0,0,0,0,0,0,0,216,239,264,253,9,0,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,1,PS (I-V),1,Department of Education,Urban,1,21,18,22,22,27,26,0,0,0,0,0,0,0,0,14,26,27,35,0,0,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192214,ALIPURDUAR MUNICIPALITY,1,PS (I-V),1,Department of Education,Urban,1,64,70,76,104,102,142,0,0,0,0,0,0,0,0,74,77,100,110,0,0,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,1,PS (I-V),2,Tribal Welfare Department,Rural,1,5,6,2,1,1,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,1,PS (I-V),4,Government Aided,Rural,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,1,PS (I-V),5,Private Unaided (Recognized),Rural,1,244,240,92,87,83,64,6,0,0,0,0,0,0,0,96,99,66,57,5,0,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192202,ALIPURDUAR-II,1,PS (I-V),5,Private Unaided (Recognized),Rural,1,273,267,93,98,75,73,3,0,0,0,0,0,0,0,91,68,41,35,2,0,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,1,PS (I-V),5,Private Unaided (Recognized),Rural,1,895,590,261,197,175,120,2,0,0,0,0,0,0,0,270,189,189,93,0,0,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,1,PS (I-V),5,Private Unaided (Recognized),Rural,1,276,253,68,61,57,61,22,0,0,0,0,0,0,0,67,57,62,53,16,0,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192207,KUMARGRAM,1,PS (I-V),5,Private Unaided (Recognized),Rural,1,378,323,139,123,108,76,14,0,0,0,0,0,0,0,117,98,100,71,20,0,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192208,MADARIHAT,1,PS (I-V),5,Private Unaided (Recognized),Rural,1,118,120,122,85,81,94,7,0,0,0,0,0,0,0,128,106,53,50,8,0,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192214,ALIPURDUAR MUNICIPALITY,1,PS (I-V),5,Private Unaided (Recognized),Rural,1,47,44,16,14,4,9,0,0,0,0,0,0,0,0,9,6,14,4,0,0,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,1,PS (I-V),5,Private Unaided (Recognized),Urban,1,8,6,3,1,1,0,0,0,0,0,0,0,0,0,10,1,0,1,0,0,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192202,ALIPURDUAR-II,1,PS (I-V),5,Private Unaided (Recognized),Urban,1,15,7,4,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,1,PS (I-V),5,Private Unaided (Recognized),Urban,1,11,7,3,1,4,1,1,0,0,0,0,0,0,0,32,1,2,2,0,0,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192207,KUMARGRAM,1,PS (I-V),5,Private Unaided (Recognized),Urban,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192214,ALIPURDUAR MUNICIPALITY,1,PS (I-V),5,Private Unaided (Recognized),Urban,1,352,327,125,105,98,93,0,0,0,0,0,0,0,0,125,128,112,75,0,0,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192202,ALIPURDUAR-II,1,PS (I-V),98,Madarsa unrecognized,Rural,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,1,PS (I-V),98,Madarsa unrecognized,Rural,1,0,8,3,0,1,2,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,6,SS (I-X),1,Department of Education,Rural,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,6,SS (I-X),1,Department of Education,Rural,1,0,0,0,0,0,0,7,2,7,6,0,0,0,0,0,0,0,0,3,2,2,7,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,6,SS (I-X),2,Tribal Welfare Department,Rural,1,2,0,7,6,3,3,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192202,ALIPURDUAR-II,6,SS (I-X),5,Private Unaided (Recognized),Rural,1,0,0,2,4,4,3,2,3,2,2,0,0,0,0,2,2,2,2,1,0,5,2,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,6,SS (I-X),5,Private Unaided (Recognized),Rural,1,16,18,25,25,25,15,18,12,19,13,0,0,0,0,12,13,13,13,13,10,15,11,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,6,SS (I-X),5,Private Unaided (Recognized),Rural,1,253,202,136,152,140,134,134,107,133,107,48,25,0,0,119,104,115,115,99,110,93,101,38,31,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192207,KUMARGRAM,6,SS (I-X),5,Private Unaided (Recognized),Rural,1,124,104,45,53,36,52,27,24,24,22,0,0,0,0,34,28,27,19,35,21,12,13,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192208,MADARIHAT,6,SS (I-X),5,Private Unaided (Recognized),Rural,1,36,34,54,60,65,60,63,61,68,68,5,5,0,0,52,24,43,42,40,36,43,33,3,8,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,7,SS (VI-X),1,Department of Education,Rural,1,0,0,0,0,0,0,9,11,9,16,2,0,0,0,0,0,0,0,15,62,47,67,18,22,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192202,ALIPURDUAR-II,7,SS (VI-X),1,Department of Education,Rural,1,0,0,0,0,0,0,45,64,60,72,9,5,0,0,0,0,0,0,49,57,67,87,13,2,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,7,SS (VI-X),1,Department of Education,Rural,1,0,0,0,0,0,0,39,54,43,46,0,0,0,0,0,0,0,0,35,52,68,45,2,1,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,7,SS (VI-X),1,Department of Education,Rural,1,0,0,0,0,0,0,42,42,77,60,10,8,0,0,0,0,0,0,68,65,88,84,35,36,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192207,KUMARGRAM,7,SS (VI-X),1,Department of Education,Rural,1,0,0,0,0,0,0,46,52,48,33,4,2,0,0,0,0,0,0,45,43,57,55,1,1,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192208,MADARIHAT,7,SS (VI-X),1,Department of Education,Rural,1,0,0,0,0,0,0,34,38,38,41,18,15,0,0,0,0,0,0,48,57,68,74,14,19,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192214,ALIPURDUAR MUNICIPALITY,7,SS (VI-X),1,Department of Education,Urban,1,0,0,0,0,0,0,5,6,3,3,0,0,0,0,0,0,0,0,2,6,7,3,9,6,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,7,SS (VI-X),2,Tribal Welfare Department,Rural,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192202,ALIPURDUAR-II,7,SS (VI-X),4,Government Aided,Rural,1,0,0,0,0,0,0,1,6,2,2,7,1,0,0,0,0,0,0,3,5,1,5,7,4,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,7,SS (VI-X),5,Private Unaided (Recognized),Rural,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,7,SS (VI-X),97,Madarsa recognized (by Wakf board/Madarsa Board) ,Rural,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,7,SS (VI-X),97,Madarsa recognized (by Wakf board/Madarsa Board) ,Rural,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,7,SS (VI-X),98,Madarsa unrecognized,Rural,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,7,SS (VI-X),98,Madarsa unrecognized,Rural,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,2,UPS (I-VIII),1,Department of Education,Rural,1,29,6,7,1,1,2,0,1,0,0,0,0,0,0,2,2,2,0,0,2,2,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192202,ALIPURDUAR-II,2,UPS (I-VIII),1,Department of Education,Rural,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,2,UPS (I-VIII),1,Department of Education,Rural,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192207,KUMARGRAM,2,UPS (I-VIII),1,Department of Education,Rural,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192208,MADARIHAT,2,UPS (I-VIII),1,Department of Education,Rural,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,8,3,2,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192202,ALIPURDUAR-II,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,1,0,0,4,13,6,3,2,2,2,0,0,0,0,0,11,4,6,4,0,0,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,1,37,43,19,25,23,29,16,2,2,0,0,0,0,0,18,21,31,11,3,2,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192207,KUMARGRAM,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,1,11,5,5,5,5,4,9,5,2,0,0,0,0,0,5,4,7,2,4,2,1,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192208,MADARIHAT,2,UPS (I-VIII),5,Private Unaided (Recognized),Rural,1,51,38,10,11,6,10,12,5,5,0,0,0,0,0,12,16,8,6,17,10,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,2,UPS (I-VIII),5,Private Unaided (Recognized),Urban,1,3,2,4,2,0,1,3,2,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,2,UPS (I-VIII),98,Madarsa unrecognized,Rural,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,4,UPS (VI-VIII),1,Department of Education,Rural,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192208,MADARIHAT,4,UPS (VI-VIII),1,Department of Education,Rural,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,General
2017-18,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,3,HSS (I-XII),1,Department of Education,Rural,2,18,0,17,6,16,18,128,232,222,246,311,265,154,133,0,0,0,0,185,321,317,277,462,382,247,265,SC
2017-18,19,West Bengal,1922,ALIPURDUAR,192214,ALIPURDUAR MUNICIPALITY,3,HSS (I-XII),1,Department of Education,Urban,2,0,0,0,0,0,0,150,185,181,164,165,188,177,156,0,0,0,0,88,111,90,113,111,88,107,111,SC
2017-18,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,3,HSS (I-XII),5,Private Unaided (Recognized),Rural,2,5,4,2,3,2,3,0,7,4,5,3,8,1,0,1,1,3,3,0,1,2,2,5,3,0,0,SC
2017-18,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,3,HSS (I-XII),5,Private Unaided (Recognized),Rural,2,33,10,14,7,9,3,10,9,12,10,10,10,4,4,7,7,7,5,11,10,10,10,5,11,4,10,SC
2017-18,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,3,HSS (I-XII),5,Private Unaided (Recognized),Rural,2,146,116,61,52,54,50,38,43,45,52,28,23,34,32,61,32,38,31,29,36,32,27,18,23,26,21,SC
2017-18,19,West Bengal,1922,ALIPURDUAR,192208,MADARIHAT,3,HSS (I-XII),5,Private Unaided (Recognized),Rural,2,9,14,11,11,4,10,12,6,9,16,26,18,19,11,12,8,8,9,7,1,17,11,19,15,17,7,SC
2017-18,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,3,HSS (I-XII),92,Kendriya Vidyalaya / Central School,Rural,2,0,0,11,10,10,9,10,0,0,0,0,0,0,0,9,15,6,7,7,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,3,HSS (I-XII),92,Kendriya Vidyalaya / Central School,Rural,2,2,2,36,4,6,5,7,9,6,10,10,6,10,5,16,8,7,9,11,7,7,7,7,19,12,5,SC
2017-18,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,5,HSS (VI-XII),1,Department of Education,Rural,2,0,0,0,0,0,0,421,636,691,684,841,724,452,509,0,0,0,0,245,302,354,363,594,551,445,503,SC
2017-18,19,West Bengal,1922,ALIPURDUAR,192202,ALIPURDUAR-II,5,HSS (VI-XII),1,Department of Education,Rural,2,0,0,0,0,0,0,536,594,528,561,616,587,448,424,0,0,0,0,362,322,412,466,553,590,517,442,SC
2017-18,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,5,HSS (VI-XII),1,Department of Education,Rural,2,0,0,0,0,0,0,415,673,1411,473,892,535,483,514,0,0,0,0,269,444,535,669,928,832,821,616,SC
2017-18,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,5,HSS (VI-XII),1,Department of Education,Rural,2,0,0,0,0,0,0,125,152,178,183,270,267,159,163,0,0,0,0,109,161,209,227,254,284,193,213,SC
2017-18,19,West Bengal,1922,ALIPURDUAR,192207,KUMARGRAM,5,HSS (VI-XII),1,Department of Education,Rural,2,0,0,0,0,0,0,232,330,290,313,508,266,272,311,0,0,0,0,286,494,458,451,808,1299,533,527,SC
2017-18,19,West Bengal,1922,ALIPURDUAR,192208,MADARIHAT,5,HSS (VI-XII),1,Department of Education,Rural,2,0,0,0,0,0,0,123,158,164,174,222,241,150,177,0,0,0,0,132,172,158,178,260,224,230,230,SC
2017-18,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,5,HSS (VI-XII),1,Department of Education,Urban,2,0,0,0,0,0,0,119,201,191,174,281,129,172,156,0,0,0,0,90,191,149,162,264,177,163,191,SC
2017-18,19,West Bengal,1922,ALIPURDUAR,192214,ALIPURDUAR MUNICIPALITY,5,HSS (VI-XII),1,Department of Education,Urban,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,34,43,23,47,24,26,27,SC
2017-18,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,5,HSS (VI-XII),92,Kendriya Vidyalaya / Central School,Rural,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,5,8,7,5,0,0,SC
2017-18,19,West Bengal,1922,ALIPURDUAR,192207,KUMARGRAM,5,HSS (VI-XII),93,Jawahar Navodaya Vidyalaya ,Rural,2,0,0,0,0,0,0,0,11,22,26,28,10,20,17,0,0,0,0,0,13,11,7,7,6,24,13,SC
2017-18,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,5,HSS (VI-XII),97,Madarsa recognized (by Wakf board/Madarsa Board) ,Rural,2,0,0,0,0,0,0,5,17,13,6,25,35,29,17,0,0,0,0,6,10,7,9,36,29,37,11,SC
2017-18,19,West Bengal,1922,ALIPURDUAR,192208,MADARIHAT,5,HSS (VI-XII),97,Madarsa recognized (by Wakf board/Madarsa Board) ,Rural,2,0,0,0,0,0,0,3,1,2,1,0,1,0,1,0,0,0,0,4,1,3,3,4,3,3,3,SC
2017-18,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,1,PS (I-V),1,Department of Education,Rural,2,680,692,769,837,847,748,32,0,0,0,0,0,0,0,764,832,776,690,30,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1922,ALIPURDUAR,192202,ALIPURDUAR-II,1,PS (I-V),1,Department of Education,Rural,2,593,638,797,830,865,812,34,0,0,0,0,0,0,0,765,775,755,760,33,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,1,PS (I-V),1,Department of Education,Rural,2,761,737,862,923,944,953,25,0,0,0,0,0,0,0,823,918,876,826,26,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1922,ALIPURDUAR,192206,KALCHINI,1,PS (I-V),1,Department of Education,Rural,2,232,202,242,300,292,273,6,0,0,0,0,0,0,0,254,285,305,296,8,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1922,ALIPURDUAR,192207,KUMARGRAM,1,PS (I-V),1,Department of Education,Rural,2,485,536,565,659,724,680,44,0,0,0,0,0,0,0,572,610,613,648,36,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1922,ALIPURDUAR,192208,MADARIHAT,1,PS (I-V),1,Department of Education,Rural,2,158,173,207,245,237,269,1,0,0,0,0,0,0,0,214,244,257,241,2,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,1,PS (I-V),1,Department of Education,Urban,2,29,24,23,19,35,35,0,0,0,0,0,0,0,0,88,30,31,36,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1922,ALIPURDUAR,192214,ALIPURDUAR MUNICIPALITY,1,PS (I-V),1,Department of Education,Urban,2,122,109,161,151,140,155,2,0,0,0,0,0,0,0,153,143,144,184,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,1,PS (I-V),2,Tribal Welfare Department,Rural,2,4,3,0,1,1,1,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,1,PS (I-V),4,Government Aided,Rural,2,28,29,4,2,4,0,0,0,0,0,0,0,0,0,6,5,2,2,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1922,ALIPURDUAR,192201,ALIPURDUAR-I,1,PS (I-V),5,Private Unaided (Recognized),Rural,2,380,278,193,156,130,129,3,0,0,0,0,0,0,0,152,136,93,92,4,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1922,ALIPURDUAR,192202,ALIPURDUAR-II,1,PS (I-V),5,Private Unaided (Recognized),Rural,2,277,202,89,84,69,58,0,0,0,0,0,0,0,0,90,72,42,42,0,0,0,0,0,0,0,0,SC
2017-18,19,West Bengal,1922,ALIPURDUAR,192204,FALAKATA,1,PS (I-V),5,Private Unaided (Recognized),Rural,2,571,445,191,158,112,83,0,0,0,0,0,0,0,0,143,114,87,71,0,0,0,0,0,0,0,0,SC
